Volcano ID,volcano_name,eruption_number,eruption_category,Start Date,End Date,vei,latitude,longitude
224010,Cameroon,14124,Confirmed Eruption,,,2.0,4.203,9.17
251010,Bam,14855,Discredited Eruption,,,,-3.613,144.818
355030,Isluga,11824,Confirmed Eruption,,,2.0,-19.15,-68.83
343100,San Miguel,10846,Confirmed Eruption,1867-12-14,1868-02-16,2.0,13.434,-88.269
263310,Tengger Caldera,13450,Confirmed Eruption,1867-12-13,1868-01-12,2.0,-7.942,112.95
373100,Tjornes Fracture Zone,12957,Confirmed Eruption,,,,66.309,-17.118
344070,"Negro, Cerro",10945,Confirmed Eruption,1867-11-14,1867-11-30,2.0,12.506,-86.702
283190,Zaozan [Zaosan],17976,Confirmed Eruption,1867-10-21,,2.0,38.144,140.44
285040,Shikotsu,18614,Confirmed Eruption,1867-09-08,,2.0,42.688,141.38
373010,Grimsvotn,12817,Confirmed Eruption,1867-08-29,,1.0,64.416,-17.316
382050,Terceira,19962,Confirmed Eruption,1867-06-01,1867-06-08,3.0,38.73,-27.32
354020,Ubinas,11788,Confirmed Eruption,1867-05-24,1867-05-28,2.0,-16.355,-70.903
263300,Semeru,15982,Confirmed Eruption,1867-04-15,,2.0,-8.108,112.922
243110,Niuafo'ou,14788,Confirmed Eruption,1867-04-12,,1.0,-15.6,-175.63
343030,Izalco,10792,Confirmed Eruption,,,2.0,13.813,-89.633
345050,Barva,11195,Uncertain Eruption,,,,10.135,-84.1
321010,Baker,20462,Uncertain Eruption,,,,48.777,-121.813
264110,Iya,13708,Confirmed Eruption,,,2.0,-8.891,121.641
211070,Campi Flegrei del Mar di Sicilia,13870,Confirmed Eruption,,,0.0,37.1,12.7
342090,Fuego,10713,Uncertain Eruption,,,2.0,14.473,-90.88
311320,Akutan,20006,Confirmed Eruption,,,,54.134,-165.986
311310,Makushin,10462,Uncertain Eruption,,,,53.891,-166.923
313020,Iliamna,20283,Confirmed Eruption,,,2.0,60.032,-153.09
283260,Akita-Yakeyama,18080,Confirmed Eruption,,,,39.964,140.757
352050,Cotopaxi,11572,Confirmed Eruption,,,2.0,-0.677,-78.436
357090,Copahue,12003,Confirmed Eruption,,,2.0,-37.856,-71.183
357120,Villarrica,12129,Uncertain Eruption,,,,-39.42,-71.93
352050,Cotopaxi,11571,Confirmed Eruption,1866-09-21,1866-09-26,2.0,-0.677,-78.436
263060,Gede-Pangrango,15652,Confirmed Eruption,1866-09-18,,2.0,-6.77,106.965
244010,Ofu-Olosega,14804,Confirmed Eruption,1866-09-12,1866-11-15,2.0,-14.175,-169.618
263310,Tengger Caldera,13449,Confirmed Eruption,,,2.0,-7.942,112.95
343030,Izalco,10791,Confirmed Eruption,1866-04-27,1866-08-15,2.0,13.813,-89.633
312030,Pavlof,20119,Confirmed Eruption,1866-03-14,,2.0,55.417,-161.894
341040,Colima,10438,Discredited Eruption,1866-03-04,,,19.514,-103.62
212040,Santorini,13887,Confirmed Eruption,1866-01-26,1870-10-15,2.0,36.404,25.396
224010,Cameroon,14123,Confirmed Eruption,,,2.0,4.203,9.17
345070,Turrialba,11246,Confirmed Eruption,,1866-05-08,3.0,10.025,-83.767
357110,Llaima,12030,Confirmed Eruption,,,2.0,-38.692,-71.729
263300,Semeru,15981,Uncertain Eruption,,,2.0,-8.108,112.922
261120,Sorikmarapi,15407,Uncertain Eruption,,,,0.686,99.539
272020,Kanlaon,16722,Confirmed Eruption,,,2.0,10.412,123.132
332020,Mauna Loa,10195,Confirmed Eruption,1865-12-30,1866-04-29,0.0,19.475,-155.608
263310,Tengger Caldera,13448,Confirmed Eruption,1865-12-01,1865-12-18,2.0,-7.942,112.95
263250,Merapi,15877,Confirmed Eruption,1865-10-24,,2.0,-7.54,110.446
351080,Galeras,11359,Confirmed Eruption,1865-10-02,,3.0,1.22,-77.37
322010,Hood,20574,Confirmed Eruption,1865-09-21,,2.0,45.374,-121.695
300260,Klyuchevskoy,19422,Confirmed Eruption,,,2.0,56.056,160.642
381040,Pico Fracture Zone,12982,Confirmed Eruption,1865-07-09,,0.0,38.75,-38.08
264180,Lewotobi,16282,Confirmed Eruption,1865-05-04,,2.0,-8.542,122.775
263300,Semeru,15980,Confirmed Eruption,1865-04-15,,2.0,-8.108,112.922
263310,Tengger Caldera,15988,Confirmed Eruption,,,2.0,-7.942,112.95
233020,"Fournaise, Piton de la",14286,Confirmed Eruption,1865-02-05,1865-02-10,2.0,-21.244,55.708
211060,Etna,13744,Confirmed Eruption,1865-01-30,1865-06-28,2.0,37.748,14.999
233010,Karthala,14189,Confirmed Eruption,,,2.0,-11.75,43.38
224010,Cameroon,14122,Confirmed Eruption,,,2.0,4.203,9.17
243050,Fonuafo'ou,14735,Uncertain Eruption,,,0.0,-20.32,-175.42
255070,Savo,15185,Uncertain Eruption,,,,-9.13,159.82
255020,Bagana,15115,Confirmed Eruption,,,2.0,-6.137,155.196
264140,Kelimutu,16261,Confirmed Eruption,,,2.0,-8.77,121.82
271040,Makaturing,16704,Confirmed Eruption,,,2.0,7.644,124.317
311360,Shishaldin,20065,Uncertain Eruption,,,,54.756,-163.97
311310,Makushin,19543,Confirmed Eruption,,,,53.891,-166.923
311320,Akutan,20005,Confirmed Eruption,,,,54.134,-165.986
321010,Baker,20461,Uncertain Eruption,,,,48.777,-121.813
284140,Farallon de Pajaros,18479,Discredited Eruption,,,,20.546,144.893
354020,Ubinas,11787,Confirmed Eruption,,,2.0,-16.355,-70.903
355050,Olca-Paruma,11829,Uncertain Eruption,,,,-20.939,-68.413
223020,Nyamuragira,14039,Confirmed Eruption,,,,-1.408,29.2
268060,Gamalama,16647,Confirmed Eruption,1864-12-27,1865-01-02,2.0,0.8,127.33
241080,Tongariro,13432,Confirmed Eruption,,,2.0,-39.157,175.632
357070,"Chillan, Nevados de",11972,Confirmed Eruption,1864-11-30,1865-02-03,3.0,-36.868,-71.378
357130,Mocho-Choshuenco,12185,Confirmed Eruption,1864-11-01,1864-11-03,2.0,-39.927,-72.027
357091,Callaqui,19915,Uncertain Eruption,,,,-37.92,-71.45
357120,Villarrica,12128,Confirmed Eruption,,,2.0,-39.42,-71.93
268070,Makian,16687,Confirmed Eruption,,,1.0,0.32,127.4
345060,Irazu,11211,Confirmed Eruption,1864-09-16,1864-09-17,2.0,9.979,-83.852
345070,Turrialba,11245,Confirmed Eruption,1864-08-17,,2.0,10.025,-83.767
211060,Etna,13743,Confirmed Eruption,1864-08-05,1864-09-19,2.0,37.748,14.999
263340,Raung,15921,Confirmed Eruption,1864-07-02,,2.0,-8.119,114.056
263300,Semeru,15979,Discredited Eruption,1864-07-02,,,-8.108,112.922
263320,Lamongan,16081,Confirmed Eruption,1864-06-09,,2.0,-7.981,113.341
257050,Lopevi,15299,Confirmed Eruption,1864-06-09,,3.0,-16.507,168.346
267020,Karangetang,16497,Confirmed Eruption,1864-06-06,,2.0,2.781,125.407
268060,Gamalama,16646,Uncertain Eruption,1864-06-04,1864-06-25,1.0,0.8,127.33
343030,Izalco,10790,Confirmed Eruption,1864-05-15,1865-06-15,2.0,13.813,-89.633
211020,Vesuvius,13357,Confirmed Eruption,1864-02-10,1868-11-26,2.0,40.821,14.426
268060,Gamalama,16645,Confirmed Eruption,1864-01-20,1864-02-17,2.0,0.8,127.33
284140,Farallon de Pajaros,18478,Confirmed Eruption,1864-01-07,,2.0,20.546,144.893
263280,Kelut,15949,Confirmed Eruption,1864-01-04,1864-01-04,2.0,-7.93,112.308
284180,Alamagan,18527,Uncertain Eruption,,,,17.6,145.83
284170,Pagan,18507,Confirmed Eruption,,,1.0,18.13,145.8
264230,Lewotolo,16333,Confirmed Eruption,,,2.0,-8.272,123.505
357110,Llaima,12029,Confirmed Eruption,,,3.0,-38.692,-71.729
233020,"Fournaise, Piton de la",14285,Confirmed Eruption,1863-12-20,1864-01-29,0.0,-21.244,55.708
357080,Antuco,19910,Confirmed Eruption,,,2.0,-37.406,-71.349
268070,Makian,16686,Confirmed Eruption,1863-08-25,1863-08-31,1.0,0.32,127.4
211070,Campi Flegrei del Mar di Sicilia,13869,Confirmed Eruption,1863-08-12,,2.0,37.1,12.7
355030,Isluga,11823,Confirmed Eruption,,,1.0,-19.15,-68.83
321010,Baker,20460,Confirmed Eruption,,,2.0,48.777,-121.813
273030,Mayon,16778,Uncertain Eruption,1863-05-30,,,13.257,123.685
261140,Marapi,15427,Confirmed Eruption,1863-05-23,,2.0,-0.38,100.474
268060,Gamalama,16644,Uncertain Eruption,1863-05-01,,2.0,0.8,127.33
211060,Etna,13742,Confirmed Eruption,1863-05-01,1863-07-25,3.0,37.748,14.999
283270,Iwakisan,18128,Confirmed Eruption,1863-03-23,,1.0,40.656,140.303
342020,Tajumulco,10623,Uncertain Eruption,,,2.0,15.043,-91.903
222100,Longonot,13996,Confirmed Eruption,,,0.0,-0.914,36.446
221100,Dubbi,13938,Uncertain Eruption,,,2.0,13.579,41.809
221010,"Tair, Jebel at",13921,Confirmed Eruption,,,2.0,15.55,41.83
257050,Lopevi,15298,Confirmed Eruption,,,2.0,-16.507,168.346
257040,Ambrym,15241,Confirmed Eruption,,,2.0,-16.25,168.12
241080,Tongariro,13552,Confirmed Eruption,,,2.0,-39.157,175.632
343030,Izalco,10789,Confirmed Eruption,,,0.0,13.813,-89.633
352050,Cotopaxi,11570,Confirmed Eruption,,,2.0,-0.677,-78.436
268060,Gamalama,16643,Confirmed Eruption,1862-07-15,,2.0,0.8,127.33
373030,Bardarbunga,12883,Confirmed Eruption,1862-06-30,1864-10-15,2.0,64.633,-17.516
263250,Merapi,15848,Confirmed Eruption,1862-05-26,,2.0,-7.54,110.446
354040,Tutupaca,11800,Uncertain Eruption,,,2.0,-17.026,-70.372
357080,Antuco,19909,Uncertain Eruption,,1862-03-03,,-37.406,-71.349
343100,San Miguel,10845,Confirmed Eruption,,,2.0,13.434,-88.269
241080,Tongariro,13551,Confirmed Eruption,,,2.0,-39.157,175.632
233010,Karthala,14188,Uncertain Eruption,,,2.0,-11.75,43.38
273030,Mayon,16777,Confirmed Eruption,,,2.0,13.257,123.685
271080,Camiguin,16717,Confirmed Eruption,,,2.0,9.203,124.673
311320,Akutan,20004,Uncertain Eruption,,,,54.134,-165.986
357110,Llaima,12028,Confirmed Eruption,,,3.0,-38.692,-71.729
354020,Ubinas,11786,Confirmed Eruption,,,2.0,-16.355,-70.903
268070,Makian,16685,Confirmed Eruption,1861-12-28,,4.0,0.32,127.4
342090,Fuego,10712,Uncertain Eruption,1861-11-21,,2.0,14.473,-90.88
357070,"Chillan, Nevados de",11971,Confirmed Eruption,,,2.0,-36.868,-71.378
241100,Ruapehu,14612,Confirmed Eruption,1861-05-16,,2.0,-39.28,175.57
221100,Dubbi,13937,Confirmed Eruption,1861-05-08,,3.0,13.579,41.809
264180,Lewotobi,16281,Confirmed Eruption,1861-05-04,1861-05-18,2.0,-8.542,122.775
373010,Grimsvotn,12816,Uncertain Eruption,,,2.0,64.416,-17.316
261140,Marapi,15426,Confirmed Eruption,,,2.0,-0.38,100.474
233020,"Fournaise, Piton de la",14284,Confirmed Eruption,1861-03-19,1861-03-19,2.0,-21.244,55.708
357080,Antuco,19908,Confirmed Eruption,,,0.0,-37.406,-71.349
357010,Tupungatito,11890,Confirmed Eruption,,,2.0,-33.425,-69.797
345070,Turrialba,11244,Uncertain Eruption,,,,10.025,-83.767
382080,Sete Cidades,13022,Confirmed Eruption,,,0.0,37.87,-25.78
257010,Suretamatai,15213,Confirmed Eruption,,,2.0,-13.8,167.47
263250,Merapi,15847,Confirmed Eruption,,,2.0,-7.54,110.446
263320,Lamongan,16080,Confirmed Eruption,,,2.0,-7.981,113.341
273030,Mayon,16776,Confirmed Eruption,,,1.0,13.257,123.685
233010,Karthala,14187,Confirmed Eruption,1860-12-29,,0.0,-11.75,43.38
321010,Baker,20459,Uncertain Eruption,,,,48.777,-121.813
273090,Cagua,16871,Confirmed Eruption,,,2.0,18.222,122.123
264050,Sangeang Api,16238,Confirmed Eruption,1860-09-11,,2.0,-8.2,119.07
263340,Raung,15920,Confirmed Eruption,,,2.0,-8.119,114.056
342090,Fuego,10711,Confirmed Eruption,1860-08-18,1860-09-23,2.0,14.473,-90.88
357070,"Chillan, Nevados de",11970,Confirmed Eruption,1860-07-25,,2.0,-36.868,-71.378
290390,Alaid,18882,Confirmed Eruption,1860-07-07,1860-07-09,3.0,50.861,155.565
263310,Tengger Caldera,16033,Confirmed Eruption,1860-06-12,1860-06-14,2.0,-7.942,112.95
268060,Gamalama,16642,Uncertain Eruption,,,1.0,0.8,127.33
372030,Katla,12676,Confirmed Eruption,1860-05-08,1860-05-27,4.0,63.633,-19.083
263300,Semeru,15978,Confirmed Eruption,,,2.0,-8.108,112.922
263180,Slamet,15735,Confirmed Eruption,1860-03-19,1860-04-11,2.0,-7.242,109.208
233020,"Fournaise, Piton de la",14283,Confirmed Eruption,1860-01-22,1860-03-20,2.0,-21.244,55.708
273030,Mayon,16775,Confirmed Eruption,,,,13.257,123.685
268070,Makian,16684,Uncertain Eruption,,,1.0,0.32,127.4
274030,Babuyan Claro,16881,Confirmed Eruption,,,2.0,19.523,121.94
282080,Aira,17071,Confirmed Eruption,,,1.0,31.593,130.657
290090,Chirippusan [Chirip],18759,Confirmed Eruption,,,1.0,45.338,147.92
334140,Southern EPR-Segment I,10361,Confirmed Eruption,,,0.0,-18.53,-113.42
357040,Planchon-Peteroa,11934,Confirmed Eruption,,,2.0,-35.223,-70.568
351060,Purace,11321,Confirmed Eruption,,,2.0,2.32,-76.4
352050,Cotopaxi,11569,Confirmed Eruption,,,2.0,-0.677,-78.436
353050,"Negra, Sierra",11705,Confirmed Eruption,,,2.0,-0.83,-91.17
345040,Poas,11148,Confirmed Eruption,,,1.0,10.2,-84.233
263340,Raung,15919,Confirmed Eruption,1859-12-14,,2.0,-8.119,114.056
343030,Izalco,10788,Confirmed Eruption,1859-12-08,1860-01-22,0.0,13.813,-89.633
321010,Baker,20458,Confirmed Eruption,,1860-04-26,2.0,48.777,-121.813
290380,Ebeko,18867,Confirmed Eruption,1859-09-27,,2.0,50.686,156.014
353020,Wolf,20897,Confirmed Eruption,1859-08-26,1859-08-29,,0.02,-91.35
344010,Cosiguina,10874,Confirmed Eruption,1859-08-25,,,12.98,-87.57
322010,Hood,20573,Confirmed Eruption,1859-08-15,1859-08-17,2.0,45.374,-121.695
264180,Lewotobi,16280,Uncertain Eruption,,,,-8.542,122.775
357120,Villarrica,12127,Confirmed Eruption,1859-05-19,1860-04-12,2.0,-39.42,-71.93
233020,"Fournaise, Piton de la",14282,Confirmed Eruption,1859-05-08,1859-05-23,2.0,-21.244,55.708
241080,Tongariro,13550,Confirmed Eruption,1859-04-21,,1.0,-39.157,175.632
263320,Lamongan,16079,Confirmed Eruption,1859-02-27,,2.0,-7.981,113.341
263310,Tengger Caldera,16032,Confirmed Eruption,1859-01-30,1859-03-04,2.0,-7.942,112.95
332020,Mauna Loa,10194,Confirmed Eruption,1859-01-23,1859-11-25,1.0,19.475,-155.608
273030,Mayon,16774,Confirmed Eruption,,,,13.257,123.685
265070,Serua,16392,Confirmed Eruption,,,2.0,-6.312,130.017
233010,Karthala,14186,Confirmed Eruption,,,2.0,-11.75,43.38
352050,Cotopaxi,11568,Confirmed Eruption,,,2.0,-0.677,-78.436
344100,Masaya,11019,Confirmed Eruption,1858-11-10,1859-03-27,2.0,11.985,-86.165
233020,"Fournaise, Piton de la",14281,Confirmed Eruption,1858-11-03,,2.0,-21.244,55.708
268060,Gamalama,16641,Uncertain Eruption,,,1.0,0.8,127.33
352050,Cotopaxi,11567,Confirmed Eruption,,,2.0,-0.677,-78.436
263310,Tengger Caldera,16031,Confirmed Eruption,1858-10-18,,2.0,-7.942,112.95
283080,Midagahara,17531,Discredited Eruption,1858-04-08,,,36.571,137.59
344100,Masaya,11018,Uncertain Eruption,,,,11.985,-86.165
355100,Lascar,11850,Confirmed Eruption,,,2.0,-23.37,-67.73
263310,Tengger Caldera,16030,Confirmed Eruption,1858-03-04,,2.0,-7.942,112.95
271060,Ragang,16710,Confirmed Eruption,1858-02-18,,2.0,7.691,124.507
343030,Izalco,10787,Confirmed Eruption,1858-02-06,,2.0,13.813,-89.633
273030,Mayon,13615,Confirmed Eruption,,,2.0,13.257,123.685
271040,Makaturing,16703,Uncertain Eruption,,,,7.644,124.317
265070,Serua,16391,Confirmed Eruption,,,2.0,-6.312,130.017
233010,Karthala,14185,Confirmed Eruption,,,2.0,-11.75,43.38
243070,Lateiki,14760,Confirmed Eruption,,,2.0,-19.18,-174.87
321010,Baker,20457,Confirmed Eruption,,,2.0,48.777,-121.813
321030,Rainier,20498,Uncertain Eruption,,,2.0,46.853,-121.76
344090,Momotombo,10995,Confirmed Eruption,,,2.0,12.423,-86.539
343100,San Miguel,10844,Confirmed Eruption,,,2.0,13.434,-88.269
342090,Fuego,10708,Confirmed Eruption,1857-09-17,,2.0,14.473,-90.88
352080,Tungurahua,11636,Confirmed Eruption,1857-09-10,,2.0,-1.467,-78.442
211060,Etna,13741,Uncertain Eruption,1857-09-06,,1.0,37.748,14.999
263300,Semeru,15977,Confirmed Eruption,1857-08-13,,2.0,-8.108,112.922
256010,Tinakula,15192,Confirmed Eruption,,,2.0,-10.386,165.804
290150,Chirpoi,18782,Confirmed Eruption,,,3.0,46.532,150.871
384010,Fogo,13134,Confirmed Eruption,1857-06-27,1857-12-15,2.0,14.95,-24.35
321050,St. Helens,20554,Confirmed Eruption,,,2.0,46.2,-122.18
343030,Izalco,10786,Confirmed Eruption,1857-02-15,1857-02-19,2.0,13.813,-89.633
241080,Tongariro,13549,Confirmed Eruption,,,2.0,-39.157,175.632
342090,Fuego,10707,Confirmed Eruption,1857-01-15,1857-02-17,4.0,14.473,-90.88
285090,Shiretoko-Iozan,18727,Confirmed Eruption,,,,44.133,145.161
285050,Tokachidake,18644,Confirmed Eruption,,,2.0,43.418,142.686
243080,Home Reef,14769,Uncertain Eruption,,,2.0,-18.992,-174.775
211040,Stromboli,13426,Confirmed Eruption,,1889-06-26,3.0,38.789,15.213
233010,Karthala,14184,Confirmed Eruption,,,2.0,-11.75,43.38
263310,Tengger Caldera,16029,Confirmed Eruption,,,2.0,-7.942,112.95
273030,Mayon,13614,Confirmed Eruption,,,2.0,13.257,123.685
274010,Camiguin de Babuyanes,16872,Confirmed Eruption,,,2.0,18.83,121.86
352050,Cotopaxi,11566,Confirmed Eruption,,,2.0,-0.677,-78.436
352010,Reventador,11431,Confirmed Eruption,1856-12-12,1856-12-13,3.0,-0.077,-77.656
344100,Masaya,11017,Confirmed Eruption,,,2.0,11.985,-86.165
271060,Ragang,16709,Confirmed Eruption,1856-11-01,,2.0,7.691,124.507
352050,Cotopaxi,11565,Confirmed Eruption,,,2.0,-0.677,-78.436
274020,Didicas,16874,Confirmed Eruption,1856-09-30,,2.0,19.077,122.202
342090,Fuego,10706,Confirmed Eruption,1856-09-29,1856-09-30,2.0,14.473,-90.88
285020,Hokkaido-Komagatake,18567,Confirmed Eruption,1856-09-25,,4.0,42.063,140.677
263310,Tengger Caldera,16028,Confirmed Eruption,1856-09-10,,2.0,-7.942,112.95
263300,Semeru,15976,Confirmed Eruption,1856-09-10,,2.0,-8.108,112.922
267010,Ruang,16480,Confirmed Eruption,,,1.0,2.3,125.37
343030,Izalco,10785,Confirmed Eruption,1856-05-24,1856-09-01,2.0,13.813,-89.633
283270,Iwakisan,18127,Uncertain Eruption,1856-05-20,,2.0,40.656,140.303
352050,Cotopaxi,11564,Confirmed Eruption,,,2.0,-0.677,-78.436
261050,"Telong, Bur ni",15398,Confirmed Eruption,1856-04-14,,2.0,4.769,96.821
282110,Asosan,17285,Confirmed Eruption,1856-03-18,1856-06-13,2.0,32.884,131.104
267040,Awu,16557,Confirmed Eruption,1856-03-02,1856-03-17,3.0,3.689,125.447
263320,Lamongan,16078,Confirmed Eruption,1856-03-01,1856-06-14,2.0,-7.981,113.341
342090,Fuego,10705,Confirmed Eruption,1856-01-09,1856-03-07,2.0,14.473,-90.88
342060,Atitlan,10647,Uncertain Eruption,,,2.0,14.583,-91.186
321010,Baker,20456,Uncertain Eruption,,,,48.777,-121.813
300121,Veer,19108,Discredited Eruption,,,,53.75,158.45
271040,Makaturing,16702,Uncertain Eruption,,,,7.644,124.317
257010,Suretamatai,15212,Confirmed Eruption,,,2.0,-13.8,167.47
241040,Whakaari/White Island,14462,Uncertain Eruption,,,2.0,-37.52,177.18
265090,Banda Api,16416,Uncertain Eruption,1855-12-29,1855-12-30,,-4.523,129.881
211020,Vesuvius,13355,Confirmed Eruption,1855-12-19,1861-12-31,3.0,40.821,14.426
343100,San Miguel,10843,Confirmed Eruption,,,2.0,13.434,-88.269
352050,Cotopaxi,11563,Confirmed Eruption,,,2.0,-0.677,-78.436
261140,Marapi,15425,Confirmed Eruption,1855-10-02,,2.0,-0.38,100.474
342090,Fuego,10704,Confirmed Eruption,1855-09-29,1855-09-30,2.0,14.473,-90.88
332020,Mauna Loa,10193,Confirmed Eruption,1855-08-11,,1.0,19.475,-155.608
256010,Tinakula,15191,Confirmed Eruption,,,2.0,-10.386,165.804
233010,Karthala,14183,Confirmed Eruption,1855-07-01,,2.0,-11.75,43.38
300100,Avachinsky,19092,Confirmed Eruption,1855-05-28,1855-09-04,2.0,53.256,158.836
345070,Turrialba,11243,Confirmed Eruption,,,2.0,10.025,-83.767
300070,Gorely,19016,Uncertain Eruption,,,2.0,52.559,158.03
273030,Mayon,13613,Confirmed Eruption,1855-03-22,,2.0,13.257,123.685
282020,Io-Torishima,16915,Confirmed Eruption,,,2.0,27.881,128.223
341130,Tacana,10618,Uncertain Eruption,1855-01-12,,1.0,15.132,-92.109
290290,Sinarka,18836,Confirmed Eruption,,,2.0,48.873,154.182
222130,Chyulu Hills,13830,Confirmed Eruption,,,2.0,-2.68,37.88
213030,Tenduruk Dagi,13532,Confirmed Eruption,,,,39.356,43.874
241080,Tongariro,13548,Confirmed Eruption,,,2.0,-39.157,175.632
358010,Osorno,12236,Confirmed Eruption,,,2.0,-41.105,-72.496
283030,Fujisan,17455,Uncertain Eruption,1854-12-23,1855-01-09,,35.361,138.728
211020,Vesuvius,13354,Confirmed Eruption,1854-12-14,1855-05-27,3.0,40.821,14.426
352050,Cotopaxi,11562,Confirmed Eruption,1854-09-14,,2.0,-0.677,-78.436
263250,Merapi,15846,Uncertain Eruption,,,,-7.54,110.446
300130,Karymsky,19158,Confirmed Eruption,,,2.0,54.049,159.443
261140,Marapi,15422,Confirmed Eruption,1854-08-29,,2.0,-0.38,100.474
300100,Avachinsky,19091,Confirmed Eruption,1854-08-13,,2.0,53.256,158.836
322010,Hood,20572,Uncertain Eruption,,,,45.374,-121.695
290340,Fuss Peak,18842,Confirmed Eruption,1854-07-05,,3.0,50.267,155.246
290390,Alaid,18881,Confirmed Eruption,1854-06-27,,3.0,50.861,155.565
290150,Chirpoi,18781,Confirmed Eruption,1854-06-24,,2.0,46.532,150.871
268070,Makian,16683,Uncertain Eruption,1854-06-18,1854-06-18,1.0,0.32,127.4
343030,Izalco,10784,Confirmed Eruption,1854-05-13,1854-06-08,2.0,13.813,-89.633
264010,Batur,16183,Confirmed Eruption,1854-04-28,,1.0,-8.242,115.375
352050,Cotopaxi,11561,Confirmed Eruption,1854-04-03,,2.0,-0.677,-78.436
282110,Asosan,17284,Confirmed Eruption,1854-02-26,,2.0,32.884,131.104
300270,Sheveluch,19572,Confirmed Eruption,1854-02-18,,5.0,56.653,161.36
355110,Llullaillaco,11879,Confirmed Eruption,1854-02-10,,2.0,-24.72,-68.53
344090,Momotombo,10994,Confirmed Eruption,,,2.0,12.423,-86.539
321050,St. Helens,20553,Confirmed Eruption,,,2.0,46.2,-122.18
355100,Lascar,11849,Confirmed Eruption,1854-01-20,1854-01-30,1.0,-23.37,-67.73
281020,Unnamed,16904,Uncertain Eruption,1854-01-15,,0.0,21.83,121.18
274050,Unnamed,16890,Confirmed Eruption,1854-01-15,,0.0,20.33,121.75
241030,Taranaki,14459,Uncertain Eruption,,,,-39.3,174.07
243090,Late,14774,Confirmed Eruption,,,2.0,-18.806,-174.65
243060,Tofua,14746,Confirmed Eruption,,,2.0,-19.75,-175.07
321030,Rainier,20497,Uncertain Eruption,,,2.0,46.853,-121.76
321010,Baker,20455,Confirmed Eruption,,,2.0,48.777,-121.813
300080,Opala,19036,Uncertain Eruption,,,,52.543,157.339
283090,Niigata-Yakeyama,17541,Confirmed Eruption,,,,36.921,138.036
345020,Rincon de la Vieja,11091,Confirmed Eruption,,,2.0,10.83,-85.324
343100,San Miguel,10842,Uncertain Eruption,,,2.0,13.434,-88.269
373010,Grimsvotn,12815,Confirmed Eruption,,,2.0,64.416,-17.316
300100,Avachinsky,19090,Confirmed Eruption,1853-12-21,1854-03-14,2.0,53.256,158.836
300060,Mutnovsky,18961,Confirmed Eruption,1853-12-18,,2.0,52.449,158.196
290360,Chikurachki,18846,Confirmed Eruption,,,3.0,50.324,155.461
261220,Kaba,15539,Confirmed Eruption,,,2.0,-3.522,102.615
357120,Villarrica,12126,Confirmed Eruption,,,2.0,-39.42,-71.93
